Adelaide,Albany,Albury,AliceSprings,BadgerysCreek,Ballarat,Bendigo,Brisbane,Cairns,Canberra,Cobar,CoffsHarbour,Dartmoor,Darwin,GoldCoast,Hobart,Launceston,Melbourne,MelbourneAirport,Mildura,Moree,MountGambier,MountGinini,Newcastle,NorahHead,NorfolkIsland,Nuriootpa,PearceRAAF,Penrith,Perth,PerthAirport,Portland,Richmond,Sale,SalmonGums,Sydney,SydneyAirport,Townsville,Tuggeranong,WaggaWagga,Walpole,Watsonia,Williamtown,Witchcliffe,Wollongong,Woomera
25.055555555555557,20.4,25.450000000000003,27.994444444444447,24.51875,20.194444444444443,23.705555555555556,26.6,27.88888888888889,22.575,28.894444444444446,24.0125,21.018749999999997,28.644444444444446,25.95,18.83888888888889,19.788888888888888,22.62857142857143,22.23888888888889,26.866666666666664,28.599999999999998,20.22222222222222,14.538888888888888,25.52777777777778,24.016666666666666,21.88888888888889,23.183333333333334,26.71875,25.883333333333333,26.0,26.0,18.433333333333334,24.961111111111112,21.75,22.48888888888889,24.47222222222222,25.37777777777778,28.272222222222222,22.16111111111111,25.594444444444445,20.71875,22.827777777777776,25.364285714285717,21.65,22.794444444444444,28.0625
24.22222222222222,20.12777777777778,25.76111111111111,28.816666666666663,24.68888888888889,19.950000000000003,23.572222222222223,26.52777777777778,27.477777777777778,23.529999999999998,29.744444444444444,24.325,20.2375,29.18333333333333,25.9,18.772222222222222,19.583333333333332,21.599999999999998,21.561111111111114,26.194444444444443,29.016666666666666,19.833333333333332,16.811111111111114,25.856250000000003,23.66875,21.961111111111112,22.455555555555556,26.19375,24.993750000000002,25.700000000000003,25.59444444444445,18.422222222222224,24.966666666666665,19.933333333333334,23.12222222222222,24.65,24.37777777777778,28.22222222222222,22.916666666666668,26.372222222222224,20.1,21.733333333333334,24.275,21.02777777777778,22.255555555555556,27.811111111111114
23.916666666666668,20.0,25.016666666666666,29.516666666666666,24.938888888888886,20.216666666666665,23.36111111111111,26.13888888888889,27.461111111111112,23.615000000000002,30.88888888888889,24.10625,20.2625,28.833333333333332,25.825,19.466666666666665,18.97222222222222,21.87142857142857,22.094444444444445,26.049999999999997,29.005555555555556,20.805555555555557,15.9375,25.349999999999998,23.8,21.716666666666665,21.950000000000003,24.44375,26.03333333333333,24.044444444444444,24.066666666666666,19.455555555555556,25.233333333333334,19.87222222222222,22.27777777777778,23.961111111111112,24.094444444444445,28.25,23.716666666666665,26.86111111111111,20.16111111111111,22.38888888888889,25.478571428571428,20.455555555555556,22.427777777777777,27.866666666666667
22.755555555555556,20.183333333333334,24.505555555555556,28.294444444444444,25.172222222222224,18.77777777777778,21.827777777777776,26.094444444444445,27.37777777777778,22.259999999999998,27.666666666666668,24.575,18.5,28.427777777777777,25.9,17.961111111111112,19.650000000000002,22.900000000000002,20.72222222222222,23.694444444444443,28.811111111111114,18.666666666666668,14.81875,25.85625,24.099999999999998,21.67222222222222,21.12777777777778,24.9875,25.966666666666665,24.977777777777778,25.16111111111111,17.066666666666666,24.927777777777777,20.561111111111114,22.894444444444446,24.73888888888889,24.97222222222222,28.4,22.688888888888886,25.0625,19.827777777777776,20.811111111111114,26.150000000000002,20.744444444444444,23.02777777777778,25.805555555555557
22.86111111111111,21.12222222222222,23.85,28.06875,23.944444444444443,18.6375,21.533333333333335,25.575,28.12222222222222,21.72,27.606250000000003,23.175,19.575,28.450000000000003,25.866666666666667,18.483333333333334,18.922222222222224,23.21666666666667,20.505555555555556,23.627777777777776,26.75714285714286,19.061111111111114,14.38125,23.349999999999998,22.52777777777778,21.905555555555555,21.322222222222223,26.1,24.583333333333332,25.85,25.922222222222224,17.227777777777778,23.40625,19.938888888888886,23.672222222222224,23.422222222222224,23.85,28.272222222222222,21.583333333333332,25.5,21.38888888888889,21.31111111111111,23.8625,21.461111111111112,21.5,26.477777777777778
24.75,20.76111111111111,24.700000000000003,27.805555555555557,24.061111111111114,19.516666666666666,23.355555555555558,25.11111111111111,27.97222222222222,22.31,28.55625,22.775,20.74375,28.416666666666668,25.01111111111111,17.927777777777777,18.36111111111111,23.964285714285715,21.694444444444443,25.799999999999997,27.4625,20.15,15.266666666666667,23.066666666666666,23.133333333333336,21.805555555555557,22.288888888888888,26.216666666666665,25.166666666666668,25.63888888888889,25.833333333333332,18.583333333333332,24.405555555555555,20.244444444444444,23.266666666666666,23.038888888888888,23.727777777777778,27.905555555555555,21.40625,24.738888888888887,20.65,22.072222222222223,23.305555555555557,20.28125,21.483333333333334,28.73333333333333
25.955555555555556,20.3125,24.744444444444444,28.355555555555554,23.98888888888889,20.905555555555555,23.672222222222224,26.083333333333332,28.038888888888888,21.195,28.811111111111114,23.04375,22.4625,28.37777777777778,25.461111111111112,19.333333333333332,18.86111111111111,24.599999999999998,23.11111111111111,26.26111111111111,27.86875,21.549999999999997,15.377777777777778,24.905555555555555,23.783333333333335,22.022222222222222,23.344444444444445,26.066666666666666,25.544444444444444,25.61111111111111,25.700000000000003,20.144444444444446,24.43888888888889,20.961111111111112,23.0,24.4,24.544444444444444,28.13888888888889,21.53333333333333,24.705555555555556,19.4,23.216666666666665,24.41111111111111,20.394444444444446,22.333333333333332,28.883333333333333
23.494444444444444,20.94375,23.544444444444444,27.755555555555556,24.961111111111112,18.616666666666664,22.37222222222222,26.98888888888889,28.20555555555556,21.525,28.505555555555556,23.681250000000002,18.1875,28.427777777777777,26.311111111111114,17.205555555555556,18.98888888888889,19.616666666666667,20.244444444444447,25.716666666666665,27.544444444444444,18.0,15.866666666666667,25.166666666666668,24.675,21.894444444444446,21.7,26.85625,26.17777777777778,25.633333333333333,26.266666666666666,16.266666666666666,24.925,20.216666666666665,23.216666666666665,24.76111111111111,25.305555555555557,28.416666666666668,21.961111111111112,25.083333333333332,20.594444444444445,20.13888888888889,23.80625,20.605555555555554,22.549999999999997,27.9
24.155555555555555,19.26111111111111,24.311111111111114,28.033333333333335,22.177777777777777,17.794444444444444,21.438888888888886,26.53333333333333,27.35,20.31,28.211111111111112,22.868750000000002,17.7875,28.405555555555555,25.72222222222222,16.477777777777778,17.522222222222226,19.616666666666667,19.022222222222222,24.855555555555554,27.783333333333335,18.6125,14.761111111111111,22.644444444444446,22.283333333333335,22.02777777777778,22.083333333333332,25.47222222222222,23.055555555555557,25.283333333333335,25.461111111111112,16.522222222222222,22.325,17.48888888888889,23.33888888888889,22.866666666666664,22.66111111111111,28.83888888888889,20.866666666666667,24.175,19.311111111111114,19.53888888888889,21.94375,20.91875,20.799999999999997,28.733333333333334
25.36111111111111,20.155555555555555,25.577777777777776,28.99375,24.094444444444445,19.144444444444446,22.894444444444446,26.16111111111111,27.494444444444444,21.935,28.96111111111111,23.4,18.73125,28.477777777777778,25.172222222222224,17.055555555555557,18.66111111111111,21.478571428571428,20.9,25.916666666666668,28.166666666666668,18.87777777777778,14.82777777777778,24.02777777777778,23.566666666666666,21.716666666666665,23.316666666666666,25.299999999999997,25.12222222222222,24.57222222222222,24.688888888888886,17.52777777777778,24.49375,19.48888888888889,23.061111111111114,24.049999999999997,24.688888888888886,28.63888888888889,22.37222222222222,26.37222222222222,20.072222222222223,21.35,24.407142857142855,21.375,22.583333333333332,28.5
24.52777777777778,20.211111111111112,26.005555555555556,30.099999999999998,25.194444444444443,20.522222222222222,23.655555555555555,26.683333333333334,27.65555555555555,22.48888888888889,28.65555555555555,24.393749999999997,18.90625,28.33888888888889,25.944444444444443,17.977777777777778,19.505555555555556,21.87142857142857,21.672222222222224,26.16111111111111,28.183333333333334,18.85,15.93125,25.166666666666668,23.655555555555555,22.075,23.077777777777776,25.5125,26.322222222222223,25.255555555555553,25.35,16.516666666666666,25.616666666666667,20.88888888888889,23.616666666666667,24.366666666666667,25.044444444444444,29.172222222222224,23.049999999999997,26.63125,20.450000000000003,22.31666666666667,25.241666666666664,20.975,22.799999999999997,28.633333333333333
25.12777777777778,19.927777777777777,26.65,30.533333333333335,24.494444444444444,20.97222222222222,24.75,26.616666666666664,27.461111111111112,21.85,28.716666666666665,24.30625,20.65,28.66111111111111,26.11875,18.22222222222222,19.23888888888889,23.714285714285715,22.6,27.233333333333334,27.08125,19.994444444444444,15.52222222222222,25.333333333333332,24.438888888888886,22.1125,23.36111111111111,26.12222222222222,25.316666666666666,25.005555555555556,25.183333333333334,18.144444444444446,25.033333333333335,20.97222222222222,24.5,25.01111111111111,25.383333333333333,28.083333333333332,23.322222222222223,26.818749999999998,19.905555555555555,23.283333333333335,24.62222222222222,20.572222222222223,23.516666666666666,29.099999999999998
24.772222222222222,19.511111111111113,26.427777777777777,30.77777777777778,25.294444444444444,20.283333333333335,23.533333333333335,25.566666666666666,27.672222222222224,22.415,29.29444444444444,24.064285714285713,20.86875,28.283333333333335,25.477777777777778,18.327777777777776,19.055555555555557,23.22142857142857,21.87222222222222,26.577777777777776,26.38571428571429,20.200000000000003,15.883333333333333,26.178571428571427,24.933333333333334,22.422222222222224,23.22222222222222,25.58888888888889,26.133333333333333,24.866666666666667,25.283333333333335,18.555555555555557,25.866666666666667,20.994444444444444,22.072222222222223,25.666666666666668,26.211111111111112,27.955555555555556,23.177777777777777,26.577777777777776,19.266666666666666,22.383333333333333,25.243750000000002,20.61875,23.88888888888889,28.738888888888887
23.516666666666666,19.6375,25.105555555555558,30.872222222222224,24.87777777777778,18.194444444444443,22.36111111111111,25.427777777777777,27.855555555555554,22.16,28.40625,24.4375,19.03125,27.944444444444443,25.0625,18.794444444444444,19.36111111111111,21.392857142857142,20.266666666666666,25.066666666666666,27.2,18.833333333333332,14.833333333333334,25.544444444444444,25.116666666666667,22.283333333333335,21.383333333333333,25.805555555555557,25.688888888888886,25.266666666666666,25.266666666666666,17.072222222222223,25.566666666666666,19.82777777777778,22.355555555555554,25.72222222222222,26.083333333333332,28.11111111111111,22.625,25.91111111111111,19.133333333333333,20.7625,25.93125,20.66875,24.205555555555556,26.633333333333333
22.755555555555553,19.73125,24.37222222222222,29.505555555555556,23.90625,17.811111111111114,21.5125,26.466666666666665,28.36111111111111,21.485,28.2875,24.39375,17.28125,28.561111111111114,25.607142857142858,17.205555555555556,18.038888888888888,20.533333333333335,19.288888888888888,24.905555555555555,29.29444444444444,17.016666666666666,14.488888888888889,24.155555555555555,23.37222222222222,22.505555555555556,21.733333333333334,27.357142857142858,24.6875,26.67777777777778,26.783333333333335,15.450000000000001,24.231250000000003,18.33888888888889,22.216666666666665,23.916666666666668,24.077777777777776,28.444444444444443,21.700000000000003,24.86111111111111,19.799999999999997,19.322222222222223,23.2,21.85,22.283333333333335,27.688888888888886
24.01875,20.5,25.266666666666666,29.244444444444444,24.144444444444442,17.48125,20.78125,26.572222222222223,28.41111111111111,22.345,29.525,23.88125,17.01875,28.827777777777776,26.05,17.66111111111111,18.516666666666666,19.4,18.150000000000002,24.805555555555557,29.150000000000002,17.311111111111114,15.394444444444446,23.599999999999998,23.694444444444443,22.572222222222223,21.355555555555554,28.225,24.525,27.172222222222224,27.077777777777776,15.255555555555556,24.788888888888888,18.47222222222222,23.92777777777778,23.805555555555557,23.727777777777778,28.349999999999998,22.327777777777776,25.766666666666666,20.344444444444445,19.016666666666666,24.25625,22.837500000000002,22.283333333333335,27.70555555555556
26.06875,20.077777777777776,24.97222222222222,30.033333333333335,22.844444444444445,19.416666666666668,22.255555555555556,25.655555555555555,28.688888888888886,22.015,29.127777777777776,24.264285714285712,19.075,29.372222222222224,25.522222222222222,18.155555555555555,18.677777777777777,21.575,21.183333333333334,26.255555555555556,27.6625,19.827777777777776,14.688888888888888,23.8375,22.90625,22.36111111111111,23.105555555555554,28.116666666666667,23.461111111111112,27.37222222222222,27.75,18.383333333333333,23.216666666666665,20.105555555555558,24.211111111111112,22.716666666666665,22.87222222222222,28.922222222222224,22.322222222222223,25.594444444444445,20.405555555555555,21.394444444444446,23.3,21.572222222222223,21.711111111111112,29.172222222222224
26.81875,20.816666666666666,25.77777777777778,29.761111111111113,23.775,21.35,24.116666666666667,25.822222222222223,28.900000000000002,23.14,28.305555555555557,23.964285714285715,19.3,28.16111111111111,25.52777777777778,19.42222222222222,19.62222222222222,23.475,23.15,26.711111111111112,26.36111111111111,20.977777777777778,15.961111111111112,23.60625,23.366666666666667,21.86875,23.48888888888889,29.3375,24.311111111111114,28.183333333333334,28.45555555555556,19.27777777777778,23.783333333333335,21.561111111111114,23.483333333333334,23.183333333333334,23.799999999999997,28.705555555555552,23.36111111111111,26.061111111111114,21.022222222222222,23.522222222222222,23.65625,21.2,22.322222222222223,29.200000000000003
25.061111111111114,19.866666666666664,25.805555555555557,29.033333333333335,23.538888888888888,20.172222222222224,23.200000000000003,26.1,28.70555555555556,22.779999999999998,28.094444444444445,24.12857142857143,18.93125,27.83888888888889,25.76111111111111,17.961111111111112,20.105555555555554,22.849999999999998,21.62222222222222,25.681250000000002,26.19375,20.461111111111112,16.15,24.51875,23.325,22.28125,22.644444444444446,26.657142857142855,24.86875,27.0,27.255555555555553,19.061111111111114,24.394444444444446,20.799999999999997,22.52777777777778,23.9,23.811111111111114,29.04444444444444,22.505555555555556,26.13888888888889,19.6875,21.705555555555556,23.49375,20.625,22.183333333333334,28.633333333333333
26.272222222222222,20.066666666666666,25.16111111111111,28.922222222222224,24.9875,21.12222222222222,23.322222222222223,25.585714285714285,28.783333333333335,23.03,28.305555555555557,23.87222222222222,19.84375,27.5,25.561111111111114,19.88888888888889,20.483333333333334,26.057142857142857,23.166666666666668,26.427777777777777,26.7125,20.6,16.35,24.944444444444443,23.51111111111111,22.450000000000003,24.25,25.55,26.08888888888889,25.33888888888889,25.816666666666666,18.42222222222222,25.438888888888886,21.77777777777778,22.950000000000003,24.52777777777778,24.75,27.827777777777776,22.525,25.522222222222222,19.51111111111111,23.15,24.422222222222224,20.9125,22.905555555555555,28.799999999999997
24.827777777777776,19.65,25.755555555555556,28.53888888888889,25.811111111111114,20.48888888888889,23.788888888888888,26.18,28.183333333333334,22.975,28.016666666666666,25.211111111111112,18.7,27.483333333333334,26.227777777777774,17.822222222222223,20.155555555555555,22.92142857142857,21.1,26.683333333333334,26.77777777777778,19.344444444444445,16.333333333333332,26.48888888888889,24.788888888888888,22.72222222222222,22.97222222222222,24.775000000000002,27.03888888888889,24.86111111111111,24.683333333333334,17.4625,26.461111111111112,21.48888888888889,21.37222222222222,25.72222222222222,26.12777777777778,28.066666666666666,23.34375,25.833333333333332,19.477777777777778,21.806250000000002,25.938888888888886,20.6125,22.816666666666666,28.511111111111113
25.425,19.55,26.48125,29.25,23.50625,19.625,23.64375,26.785714285714285,28.53125,21.633333333333333,28.8375,24.40625,18.88571428571429,28.1375,26.256249999999998,16.8125,19.7,23.474999999999998,20.99375,26.7875,26.731250000000003,19.51875,15.65,24.607142857142858,23.2375,22.35625,23.6875,25.975,24.46875,24.875,25.0,17.875,24.21875,20.09375,21.94375,23.694444444444443,24.162499999999998,28.2875,23.157142857142855,26.64375,20.1875,21.7375,23.8125,21.685714285714287,22.225,28.6875
25.9875,19.80625,25.424999999999997,28.51875,23.7375,21.09375,24.11875,26.8875,28.65625,21.733333333333334,27.35,24.50625,21.107142857142858,28.46875,26.64375,18.125,19.56875,23.575,22.125,27.3625,27.41875,20.9625,14.725000000000001,23.964285714285715,23.26875,23.025,24.3,25.20625,25.05625,24.66875,24.91875,19.662499999999998,24.3375,20.64375,22.0875,23.788888888888888,23.71875,28.88125,21.9125,25.325,20.42142857142857,22.55625,23.39375,21.25625,21.91875,27.5
24.23125,19.55625,25.8125,27.61875,24.16875,20.8,24.45,26.657142857142855,28.19375,21.916666666666668,27.9125,23.857142857142858,20.407142857142855,28.175,25.7625,18.8,20.68125,24.450000000000003,22.73125,27.375,27.51875,20.70625,16.02142857142857,25.0125,23.98125,23.01875,22.80625,25.54375,25.21875,25.150000000000002,25.29375,19.0125,24.70625,21.37142857142857,22.8,24.144444444444446,24.73125,28.2,22.107142857142858,26.0,20.557142857142857,22.74375,25.271428571428572,21.385714285714283,22.91875,27.42142857142857
23.6875,19.428571428571427,25.34375,27.9125,24.285714285714285,20.162499999999998,22.91875,26.383333333333336,27.799999999999997,21.916666666666668,28.6375,24.1875,19.285714285714285,29.025,25.63125,18.00625,19.0,24.339999999999996,22.2625,25.69375,27.74375,20.01875,14.714285714285714,24.6375,23.456249999999997,22.900000000000002,22.2375,25.68125,25.33125,24.83125,25.28125,18.025,24.89375,20.087500000000002,21.275,23.744444444444444,24.0125,27.95,21.8375,26.585714285714285,20.864285714285717,22.39375,24.635714285714283,21.599999999999998,22.375,28.057142857142853
22.1625,19.60625,24.40625,28.0875,25.26875,20.38125,23.55,26.54285714285714,27.99375,21.572222222222223,29.10625,23.925,18.474999999999998,28.9625,26.125,18.8125,20.05625,22.7125,21.49375,25.849999999999998,27.9375,18.743750000000002,14.825,24.8,24.55625,22.85,20.45,24.41875,26.19375,24.15,23.98125,17.0375,25.89375,21.25,21.807142857142857,24.91111111111111,25.68125,28.0125,22.0875,25.55,19.4375,21.49375,26.264285714285712,19.885714285714283,23.45625,26.8
22.86875,19.474999999999998,23.56875,27.65,24.3625,19.5,21.7875,26.675,27.818749999999998,22.01111111111111,27.4,23.88125,19.592857142857145,28.28125,25.775,16.85,18.5625,21.64,20.725,24.6125,27.31875,19.40625,14.864285714285714,24.675,23.85,22.8125,20.70625,24.614285714285717,25.36875,23.74375,23.8375,18.99285714285714,25.00625,17.625,22.52857142857143,24.52777777777778,24.13125,28.06875,22.6125,24.41875,18.53125,21.13125,27.024999999999995,19.17142857142857,22.900000000000002,27.92142857142857
25.31875,19.264285714285712,25.03125,28.1875,22.73125,21.78125,24.15,25.521428571428572,27.74375,20.705555555555556,27.63125,23.66875,19.914285714285715,28.64375,25.064285714285713,18.18125,19.50625,23.708333333333332,23.55625,26.25625,27.33125,20.34375,14.924999999999999,24.7625,22.5,22.9125,23.275,26.014285714285712,23.3875,24.81875,25.05,18.85625,22.8125,20.71875,22.1625,22.75,23.018749999999997,28.375,21.25,25.08125,19.08125,23.51875,24.308333333333334,20.2,21.19375,28.66875
24.535714285714285,20.558333333333334,27.0625,28.38125,23.65625,20.714285714285715,24.34375,25.74375,28.0,21.916666666666668,28.8375,23.025,21.071428571428573,28.625,25.042857142857144,18.01875,20.675,23.34166666666667,21.325,27.29375,27.1625,21.0375,16.43125,24.142857142857142,23.2125,23.25,23.0375,26.85,24.90625,26.21875,26.18125,19.4,24.35,21.33125,20.64375,23.233333333333334,24.01875,27.95625,22.428571428571427,26.6875,20.40625,22.025,24.05,21.35,21.65,29.18125
25.03125,20.58125,26.40625,29.15,23.28125,20.942857142857143,24.21875,25.8875,27.51875,20.8375,29.21875,23.31875,19.842857142857145,28.325,25.5125,18.25,20.2375,23.849999999999998,22.66875,26.806250000000002,27.74375,18.6875,15.424999999999999,24.483333333333334,23.8,23.099999999999998,23.84375,26.24375,24.56875,25.45625,25.587500000000002,17.907142857142855,23.91875,20.9375,22.46875,23.177777777777777,24.0125,28.14375,22.4375,26.6625,20.23125,22.7625,22.942857142857143,21.2875,22.00625,29.09375
25.2375,19.99375,25.371428571428574,28.6625,23.90625,20.075,23.675,26.0,27.7625,21.744444444444444,29.0375,23.9,20.414285714285715,28.5875,25.299999999999997,17.18125,18.86875,21.775000000000002,21.1625,26.39375,28.525,19.45625,16.68125,24.7,23.8375,22.85,23.5,26.53125,23.942857142857143,26.35,26.4375,17.6125,24.65625,19.88571428571429,23.69375,23.566666666666666,24.61875,28.0125,23.157142857142855,26.762500000000003,20.40625,21.435714285714283,24.375,22.05,22.31875,29.325
24.7,20.65,25.2875,28.56875,24.8375,19.71875,23.79375,25.89375,27.49375,22.11111111111111,29.24375,23.862499999999997,18.87857142857143,28.9875,25.685714285714287,17.93125,19.5625,21.95,21.05625,27.70625,27.7,18.70625,15.70625,25.3,23.45625,22.9625,23.475,26.23125,25.6375,26.03125,25.90625,17.5375,25.1375,20.0,23.771428571428572,24.061111111111114,25.01875,28.012500000000003,22.192857142857143,25.064285714285713,20.907142857142855,21.48125,24.96,22.04375,22.414285714285715,29.225
23.35,20.80625,23.042857142857144,28.425,23.22142857142857,17.64375,21.69375,25.9875,27.675,21.05,28.66875,24.771428571428572,18.849999999999998,28.51875,25.571428571428573,15.99375,17.7,19.9625,19.05,24.28125,28.38125,18.80625,13.587499999999999,24.775000000000002,24.39375,22.86875,22.457142857142856,26.2875,24.9375,25.962500000000002,26.131249999999998,16.75625,24.5875,18.54375,22.428571428571427,24.47222222222222,24.3875,27.675,21.5,24.50714285714286,20.525,19.80625,25.07,21.75625,22.3375,27.321428571428573
